Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.3390057165484853,0.4020222231359872,0.7437541989994526,0.6583102013823378,0.07507935431351959,0.26661044430414277
0.2170261147562167,0.24252206834106632,0.7299381700277244,0.365555162416777,0.326354045589737,0.30809079199348594
0.19778744897673878,0.2104731869750251,0.7496795731774706,0.23500539711039173,0.15571564606711874,0.6092789568224896
0.2506450483617943,0.28706168136345783,0.7337971663835201,0.45164635126474273,0.2705685665339725,0.27778508220128467
0.1371016022897137,0.1506417912296624,0.644586083961764,0.22642581617489468,0.6223074128892128,0.15126677093589255
0.18204168202020746,0.19512180488911068,0.7279641662854179,0.2575575125939049,0.33852758710789277,0.4039149002982024
0.20718611040843804,0.22128576283896031,0.7555213144467272,0.2504577929606065,0.11864943452656371,0.6308927725128298
0.16108136395846664,0.18048104373001497,0.6708813372089899,0.2818020692353342,0.5674871619679688,0.150710768796697
0.22210116188269863,0.26550056761844426,0.6858786160653318,0.4515402515802908,0.4998244075608422,0.04863534085886716
0.3082511544557624,0.3720267295985391,0.7210534435126131,0.629880434760604,0.25152732936968464,0.1185922358697114
0.2700009224769229,0.30637256758214804,0.7507229654797749,0.46648081523323015,0.15189689391295022,0.38162229085381966
0.14087990216312146,0.14626447264444775,0.6897088564244099,0.1501090381799313,0.40174149821027116,0.44814946360979757
0.22947777776023554,0.2599104117248144,0.7290118795273547,0.40271551835173464,0.318835959226745,0.2784485224215204
0.14077423330344102,0.14649183532067048,0.6879170643390897,0.1654174890734764,0.4407405081171028,0.39384200280942083
0.30013997966471384,0.3439996899622532,0.7562215526800585,0.5301787491527367,0.06828798838905897,0.4015332624582043
0.3705046181725315,0.457885250363841,0.721806648958246,0.7911342692080466,0.15280135084770066,0.05606437994425279
0.21766872975030876,0.23965971211003592,0.7413374913374469,0.3435213250136777,0.26627751529165605,0.3902011596946663
0.09541935415953325,0.10029607939244779,0.5525575326098566,0.12296686327385205,0.6996484510319586,0.17738468569418928
0.17083353564994358,0.181889320283329,0.7193030104579212,0.143244157376591,0.14377794902154686,0.712977893601862
0.23552797144855667,0.270314049948165,0.723336324863805,0.4299658553024489,0.33809562899948814,0.2319385156980631
0.25123720288575313,0.28198865048643956,0.7490982439235129,0.4204685949804238,0.188110740073168,0.39142066494640815
0.21408945032136212,0.23633996972553276,0.736606044773283,0.34340705801709037,0.29477359922534996,0.36181934275755967
0.14459568894362387,0.15233374461903085,0.6866219248086209,0.19422336111148794,0.48179783276732646,0.3239788061211856
0.11799074352916603,0.12324179316709033,0.6328270753365843,0.1532070928698648,0.5935127926744396,0.2532801144556956
0.17118532874068873,0.1853854503633355,0.7076355155357641,0.2620462639026137,0.43700925338402535,0.300944482713361
0.09643971354966932,0.0997481708970163,0.5658220400646721,0.0693988295333675,0.5579498932694054,0.3726512771972272
0.21250579494849836,0.2275515104969743,0.7580955827177078,0.2640788952926775,0.10981844879407913,0.6261026559132434
0.2057774292390565,0.22321550178328323,0.7426788368847584,0.30285471875980774,0.2605520197994552,0.4365932614407371
0.32446339256760043,0.3842460854234971,0.7403156554062976,0.6298729157091988,0.12114663528769302,0.24898044900310806
0.1292045518591555,0.14889312355133058,0.5991180098280524,0.2421997294235864,0.7251165620409671,0.032683708535446596
0.1813475300560805,0.19448110747525116,0.7267931157481082,0.25797205710936305,0.34514229831312254,0.3968856445775145
0.1473683685542915,0.1674791716442648,0.6410849032759008,0.2685161632503145,0.644643747641041,0.08684008910864431
